,index,start_time,end_time,text,wav_path,alignment_path,emotion,valence,arousal,dominance,gender
8602,Ses05F_script01_1_M040,392.6800,397.7400,No.  You don't.  I'm a pretty tough guy.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M040.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_1/Ses05F_script01_1_M040.wdseg,xxx,2.0000,2.5000,4.0000,M
8603,Ses05F_script01_2_F000,004.4900,007.2200,Why did you invite her here?,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F000.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F000.wdseg,xxx,2.5000,2.5000,2.5000,F
8604,Ses05F_script01_2_F001,009.3700,013.3300,She's been in New York three and a half years.  Why all of the sudden?,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F001.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F001.wdseg,neu,2.5000,2.5000,3.0000,F
8605,Ses05F_script01_2_F002,016.7800,019.8800,Nobody comes seven hundred miles just to see.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F002.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F002.wdseg,xxx,2.0000,2.5000,3.0000,F
8606,Ses05F_script01_2_F003,029.5700,032.1300,He's not going to marry her.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F003.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F003.wdseg,xxx,2.0000,2.0000,2.5000,F
8607,Ses05F_script01_2_F004,033.0100,035.0100,It's got that about it.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F004.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F004.wdseg,xxx,2.5000,3.5000,2.5000,F
8608,Ses05F_script01_2_F005,038.4700,040.6800,"What's going on here, Joe?",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F005.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F005.wdseg,xxx,2.0000,3.0000,4.0000,F
8609,Ses05F_script01_2_F006,047.9200,050.4500,She's not his girl.  She knows she's not.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F006.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F006.wdseg,ang,2.0000,3.5000,3.5000,F
8610,Ses05F_script01_2_F007,052.1900,061.8200,"She's . . . Then why is she still single.  New York is full of men, why isn't she married?  Probably a hundred people told her she's foolish, but she's waited.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F007.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F007.wdseg,xxx,1.5000,3.5000,3.5000,F
8611,Ses05F_script01_2_F008,063.4600,071.2600,Because she knows what I know - she's faithful as a rock and my worst moments I think of her waiting and I know again that I'm right.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F008.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F008.wdseg,xxx,2.5000,3.0000,4.5000,F
8612,Ses05F_script01_2_F009,078.7300,086.9200,"Nobody in her- this house dares shake her faith.  Strangers might, but not his father, and not his brother.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F009.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F009.wdseg,xxx,2.0000,3.5000,4.0000,F
8613,Ses05F_script01_2_F010,087.9900,091.1800,I want you to pretend like he's coming back!,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F010.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F010.wdseg,ang,1.5000,4.0000,4.5000,F
8614,Ses05F_script01_2_F011,097.1700,100.4800,"Because if he's not coming back, then I'll kill myself.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F011.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F011.wdseg,ang,1.5000,3.5000,4.0000,F
8615,Ses05F_script01_2_F012,100.8700,109.0700,"Laugh.  Laugh at me, but what happens the night that she goes to sleep in his bed, and his memorial breaks in pieces?",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F012.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F012.wdseg,ang,1.5000,4.5000,5.0000,F
8616,Ses05F_script01_2_F013,111.4700,114.7300,"Believe with me, Joe.  I can't stand alone.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F013.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F013.wdseg,sad,1.5000,3.5000,3.5000,F
8617,Ses05F_script01_2_F014,122.2700,127.9100,"Only last week, another boy turned up in Detroit, been missing longer than Larry, you read it yourself.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F014.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F014.wdseg,ang,2.0000,3.5000,4.0000,F
8618,Ses05F_script01_2_F015,131.9700,135.5000,"You above all, have got to believe, Joe.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F015.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F015.wdseg,xxx,2.0000,2.5000,3.5000,F
8619,Ses05F_script01_2_F016,140.5500,142.8900,You've got to believe. You've got to--,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F016.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F016.wdseg,sad,2.5000,3.5000,3.5000,F
8620,Ses05F_script01_2_F017,145.6600,147.3200,I can't help it!,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F017.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_F017.wdseg,ang,1.5000,3.5000,3.5000,F
8621,Ses05F_script01_2_M000,007.1900,009.3200,Why does that bother you?,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M000.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M000.wdseg,neu,3.0000,2.5000,2.5000,M
8622,Ses05F_script01_2_M001,012.8300,017.9000,Well maybe.  Maybe she just wanted to see her again.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M001.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M001.wdseg,neu,3.0000,3.5000,3.0000,M
8623,Ses05F_script01_2_M002,019.4700,029.2400,"What did you mean? He lived next door to the girl all of his life, why wouldn't he want to see her again? Don't look at me like that, he didn't tell me any more than he told you.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M002.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M002.wdseg,neu,2.5000,3.0000,3.5000,M
8624,Ses05F_script01_2_M003,031.7600,034.4200,How do you know he is even thinking about it?,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M003.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M003.wdseg,xxx,3.0000,3.5000,3.0000,M
8625,Ses05F_script01_2_M004,035.4500,038.3100,"Well, so what.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M004.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M004.wdseg,xxx,2.5000,3.5000,3.0000,M
8626,Ses05F_script01_2_M005,040.4400,043.9600,"Now, listen, Kate, just-",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M005.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M005.wdseg,xxx,2.0000,3.5000,3.0000,M
8627,Ses05F_script01_2_M006,050.2000,052.0600,You can't read her mind.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M006.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M006.wdseg,xxx,2.5000,3.0000,3.5000,M
8628,Ses05F_script01_2_M007,061.2300,064.0100,How do you know why she's waited?,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M007.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M007.wdseg,xxx,2.0000,3.5000,3.0000,M
8629,Ses05F_script01_2_M008,070.5400,075.4300,Look.  It's a nice day.  Why are we arguing?,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M008.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M008.wdseg,xxx,2.0000,4.0000,3.0000,M
8630,Ses05F_script01_2_M009,086.1600,088.9000,What do you want me to do? What do you want--,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M009.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M009.wdseg,xxx,1.5000,3.5000,4.5000,M
8631,Ses05F_script01_2_M010,094.5700,096.2900,"But, Kate...",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M010.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M010.wdseg,xxx,2.0000,2.5000,2.5000,M
8632,Ses05F_script01_2_M011,100.1500,101.3800,[LAUGHTER],data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M011.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M011.wdseg,xxx,4.0000,3.0000,2.5000,M
8633,Ses05F_script01_2_M012,109.5800,111.5000,Calm yourself.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M012.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M012.wdseg,xxx,2.5000,3.0000,3.0000,M
8634,Ses05F_script01_2_M013,113.9000,115.6400,Calm yourself!,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M013.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M013.wdseg,xxx,2.5000,3.5000,3.0000,M
8635,Ses05F_script01_2_M014,127.1600,131.4200,"All right, all right.  Calm yourself.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M014.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M014.wdseg,xxx,2.5000,3.5000,4.0000,M
8636,Ses05F_script01_2_M015,135.2500,138.2600,"Why me, above all?",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M015.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M015.wdseg,xxx,2.0000,3.0000,3.5000,M
8637,Ses05F_script01_2_M016,142.3800,146.3500,What do you mean me above all?  Look at you.  You're shaking!,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M016.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M016.wdseg,ang,1.5000,4.0000,4.5000,M
8638,Ses05F_script01_2_M017,146.9900,151.8500,"What have I got to hide?  What the hell is the matter with you, Kate?",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M017.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_2/Ses05F_script01_2_M017.wdseg,ang,1.5000,4.0000,5.0000,M
8639,Ses05F_script01_3_F000,005.4211,008.7432,You're the only one I know who loves his parents.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F000.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F000.wdseg,hap,3.5000,2.0000,2.5000,F
8640,Ses05F_script01_3_F001,011.8580,013.6306,"No, it's good.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F001.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F001.wdseg,hap,4.0000,2.5000,2.5000,F
8641,Ses05F_script01_3_F002,015.3432,020.1605,It's so lovely here.  The air is sweet.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F002.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F002.wdseg,hap,3.5000,2.5000,2.5000,F
8642,Ses05F_script01_3_F003,021.9032,026.8707,No.  But I'm not going to stay.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F003.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F003.wdseg,hap,4.0000,2.0000,3.0000,F
8643,Ses05F_script01_3_F004,028.6434,031.5600,Well your mother has much as told me to leave.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F004.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F004.wdseg,xxx,2.5000,2.0000,3.0000,F
8644,Ses05F_script01_3_F005,031.8182,039.2895,"Well, you saw that! And you.  You've been-",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F005.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F005.wdseg,xxx,3.0000,3.0000,2.5000,F
8645,Ses05F_script01_3_F006,041.1223,044.5000,Well sort of embarrassed soon as I came.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F006.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F006.wdseg,sad,3.0000,2.0000,2.5000,F
8646,Ses05F_script01_3_F007,055.0634,059.4100,I figured they would- your mother at least.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F007.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F007.wdseg,xxx,3.5000,2.0000,3.0000,F
8647,Ses05F_script01_3_F008,062.5848,066.9114,"Well, from her point of view why else would I come?",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F008.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F008.wdseg,neu,3.5000,2.5000,3.0000,F
8648,Ses05F_script01_3_F009,080.2716,084.1875,I guess this is why I came.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F009.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F009.wdseg,hap,4.5000,3.5000,3.5000,F
8649,Ses05F_script01_3_F010,121.9347,125.1796,"Chris, I've been ready for a long time.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F010.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F010.wdseg,xxx,3.0000,2.5000,3.5000,F
8650,Ses05F_script01_3_F011,128.9754,132.4406,I almost got married two years ago.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F011.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F011.wdseg,xxx,3.0000,2.0000,2.5000,F
8651,Ses05F_script01_3_F012,135.0145,137.1700,You started to write me.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F012.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F012.wdseg,xxx,3.5000,2.0000,3.0000,F
8652,Ses05F_script01_3_F013,139.9420,141.4700,Every day since.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F013.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F013.wdseg,xxx,4.0000,2.0000,2.5000,F
8653,Ses05F_script01_3_F014,143.3972,153.5827,Well I was waiting for you!  I mean I didn't-until then you hadn't written and when you write- when you wrote what did you say?  I mean you sure can be ambiguous Chris.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F014.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F014.wdseg,xxx,5.0000,3.5000,3.0000,F
8654,Ses05F_script01_3_F015,174.8649,182.3262,I'll never forgive you.  Why did you wait so long?  All this time I've been wondering if I was a fool for thinking of you!,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F015.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F015.wdseg,hap,4.0000,4.0000,3.5000,F
8655,Ses05F_script01_3_F016,187.2937,189.6000,"Not like that, you're not.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F016.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F016.wdseg,hap,3.5000,2.0000,3.0000,F
8656,Ses05F_script01_3_F017,191.1696,199.0315,"Like Larry's brother.  Do it like you, Chris.  Chris, what's the matter?",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F017.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F017.wdseg,hap,2.5000,3.0000,3.0000,F
8657,Ses05F_script01_3_F018,202.5468,204.5999,"No, what is it, your mother?",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F018.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F018.wdseg,xxx,2.5000,3.0000,3.0000,F
8658,Ses05F_script01_3_F019,208.8263,215.3462,"What is it?  Even in your letters, there is something ashamed.",data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F019.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F019.wdseg,xxx,2.5000,2.0000,3.0000,F
8659,Ses05F_script01_3_F020,228.5963,231.1802,It wouldn't work like this.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F020.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F020.wdseg,sad,2.5000,2.0000,3.0000,F
8660,Ses05F_script01_3_F021,241.5760,243.2685,yeah sure.,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F021.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F021.wdseg,neu,3.0000,2.5000,3.0000,F
8661,Ses05F_script01_3_F022,247.4448,249.2376,how many?,data/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F022.wav,data/IEMOCAP_full_release/Session5/sentences/ForcedAlignment/Ses05F_script01_3/Ses05F_script01_3_F022.wdseg,sad,2.5000,2.5000,2.5000,F
